cod_mun6,ano,populacao,municipio_ibge
110160,2015,11347,Theobroma - RO
110160,2016,11348,Theobroma - RO
110160,2017,11350,Theobroma - RO
110160,2018,10494,Theobroma - RO
110160,2019,10444,Theobroma - RO
110160,2020,10395,Theobroma - RO
110160,2021,10348,Theobroma - RO
110160,2024,8540,Theobroma - RO
110160,2025,8459,Theobroma - RO
110170,2001,15354,Urupá - RO
110170,2002,15700,Urupá - RO
110170,2003,16081,Urupá - RO
110170,2004,17756,Urupá - RO
110170,2005,17322,Urupá - RO
110170,2006,17761,Urupá - RO
110170,2008,13785,Urupá - RO
110170,2009,13661,Urupá - RO
110170,2011,12828,Urupá - RO
110170,2012,12687,Urupá - RO
110170,2013,13491,Urupá - RO
110170,2014,13391,Urupá - RO
110170,2015,13293,Urupá - RO
110170,2016,13198,Urupá - RO
110170,2017,13106,Urupá - RO
110170,2018,11665,Urupá - RO
110170,2019,11467,Urupá - RO
110170,2020,11272,Urupá - RO
110170,2021,11081,Urupá - RO
110170,2024,11377,Urupá - RO
110170,2025,11314,Urupá - RO
110175,2001,8246,Vale do Anari - RO
110175,2002,8655,Vale do Anari - RO
110175,2003,9081,Vale do Anari - RO
110175,2004,10957,Vale do Anari - RO
110175,2005,10471,Vale do Anari - RO
110175,2006,10962,Vale do Anari - RO
110175,2008,8981,Vale do Anari - RO
110175,2009,9100,Vale do Anari - RO
110175,2011,9511,Vale do Anari - RO
110175,2012,9633,Vale do Anari - RO
110175,2013,10518,Vale do Anari - RO
110175,2014,10682,Vale do Anari - RO
110175,2015,10843,Vale do Anari - RO
110175,2016,10999,Vale do Anari - RO
110175,2017,11149,Vale do Anari - RO
110175,2018,11028,Vale do Anari - RO
110175,2019,11204,Vale do Anari - RO
110175,2020,11377,Vale do Anari - RO
110175,2021,11545,Vale do Anari - RO
110175,2024,8265,Vale do Anari - RO
110175,2025,8220,Vale do Anari - RO
110180,2001,9958,Vale do Paraíso - RO
110180,2002,10028,Vale do Paraíso - RO
110180,2003,10105,Vale do Paraíso - RO
110180,2004,10441,Vale do Paraíso - RO
110180,2005,10354,Vale do Paraíso - RO
110180,2006,10442,Vale do Paraíso - RO
110180,2008,9008,Vale do Paraíso - RO
110180,2009,8913,Vale do Paraíso - RO
110180,2011,8084,Vale do Paraíso - RO
110180,2012,7961,Vale do Paraíso - RO
110180,2013,8425,Vale do Paraíso - RO
110180,2014,8327,Vale do Paraíso - RO
110180,2015,8231,Vale do Paraíso - RO
110180,2016,8138,Vale do Paraíso - RO
110180,2017,8047,Vale do Paraíso - RO
110180,2018,6998,Vale do Paraíso - RO
110180,2019,6825,Vale do Paraíso - RO
110180,2020,6656,Vale do Paraíso - RO
110180,2021,6490,Vale do Paraíso - RO
110180,2024,6843,Vale do Paraíso - RO
110180,2025,6790,Vale do Paraíso - RO
110188,2019,1101884,
110606,2001,1106064,
110897,2020,1108975,
111162,2001,1111622,
111593,2021,1115932,
112927,2002,1129274,
113265,2002,1132651,
114486,2013,1144862,
114610,2003,1146106,
115461,2014,1154617,
116046,2003,1160468,
116409,2015,1164098,
117337,2016,1173370,
118143,2004,1181438,
118242,2017,1182429,
118597,2024,1185977,
118797,2025,1187974,
119409,2018,1194094,
120001,2001,8237,Acrelândia - AC
120001,2002,8454,Acrelândia - AC
120001,2003,8695,Acrelândia - AC
120001,2004,10668,Acrelândia - AC
120001,2005,11451,Acrelândia - AC
120001,2006,11786,Acrelândia - AC
120001,2008,11987,Acrelândia - AC
120001,2009,12241,Acrelândia - AC
120001,2011,12779,Acrelândia - AC
120001,2012,13011,Acrelândia - AC
120001,2013,13353,Acrelândia - AC
120001,2014,13613,Acrelândia - AC
120001,2015,13869,Acrelândia - AC
120001,2016,14120,Acrelândia - AC
120001,2017,14366,Acrelândia - AC
120001,2018,15020,Acrelândia - AC
120001,2019,15256,Acrelândia - AC
120001,2020,15490,Acrelândia - AC
120001,2021,15721,Acrelândia - AC
120001,2024,14657,Acrelândia - AC
120001,2025,14712,Acrelândia - AC
120005,2001,3564,Assis Brasil - AC
120005,2002,3611,Assis Brasil - AC
120005,2003,3667,Assis Brasil - AC
120005,2004,4852,Assis Brasil - AC
120005,2005,5063,Assis Brasil - AC
120005,2006,5153,Assis Brasil - AC
